,Division,Time,home_team,away_team,full_time_home_goals,full_time_away_goals,half_time_home_goals,half_time_away_goals,Referee,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_coef,draw_coef,away_coef,away_shots_on_target
2583,14,,101,149,1,3,0,3,-1,,,,,,,,,,,,,2.739098632,3.329684954,2.902018997,
2584,11,,85,7,1,0,1,0,-1,10,9,3,5,7,11,5,4,1,0,0,0,2.107960809,3.744139913,3.724064095,0.284779415
2585,14,,111,462,0,1,0,0,-1,,,,,,,,,,,,,2.606096295,3.244944803,3.143540278,
2586,8,,387,340,0,0,0,0,-1,,,,,,,,,,,,,2.432458263,3.354765355,3.324359626,
2587,5,,168,87,2,1,1,1,-1,,,,,,,,,,,,,1.466056554,4.785045696,8.409463287,
2588,0,,426,152,0,3,0,0,-1,,,,,,,,,,,,,1.701387031,4.075178516,5.654310191,
2589,10,,280,281,2,3,0,2,3,16,8,11,3,11,9,8,2,4,3,0,0,2.290682873,3.595376162,3.386226856,0.55242521
2590,12,,461,493,0,2,0,1,-1,14,13,1,7,16,21,7,1,2,3,0,0,2.294864507,3.619213628,3.356365711,-1.737531263
2591,8,,6,417,1,4,0,2,-1,,,,,,,,,,,,,4.192294928,3.616485745,2.020383098,
2592,10,,181,310,2,1,1,0,10,16,20,7,13,13,11,5,4,0,0,0,0,1.981205434,3.702252578,4.252587421,-1.703045315
2593,15,,69,248,0,0,0,0,-1,18,15,3,8,17,17,3,5,2,1,0,1,2.92261546,3.285422896,2.751289726,-1.701314298
2594,16,,347,1,1,0,0,0,-1,,,,,,,,,,,,,2.720659119,3.073337153,3.153949275,
2595,8,,419,58,1,3,1,0,-1,,,,,,,,,,,,,4.090479157,3.509039477,2.080942015,
2596,15,,398,453,0,2,0,2,-1,16,10,4,5,10,16,5,3,2,1,0,0,2.591693132,3.239616414,3.169840061,-0.518844192
2597,0,,164,75,2,2,0,1,-1,,,,,,,,,,,,,2.642131238,3.407227156,2.958370884,
2598,10,,436,377,3,0,2,0,16,16,12,11,5,8,11,6,8,2,1,0,0,2.054438818,3.627838303,4.038726066,0.41896852
2599,3,,20,370,1,0,0,0,-1,,,,,,,,,,,,,4.005646453,3.794293248,2.012887665,
2600,14,,111,465,2,1,0,1,-1,,,,,,,,,,,,,3.182185923,3.182185923,2.621223661,
2601,2,,451,214,3,2,1,1,-1,,,,,,,,,,,,,1.511236014,4.929266461,6.876630989,
2602,5,,154,84,2,2,0,1,-1,,,,,,,,,,,,,2.423184179,3.502417469,3.207155531,
2603,14,,266,440,2,1,1,1,-1,,,,,,,,,,,,,1.730475083,3.827403712,5.853077485,
2604,0,,152,119,3,0,1,0,-1,,,,,,,,,,,,,2.509326615,3.422721503,3.131639616,
2605,0,,232,4,0,1,0,1,-1,,,,,,,,,,,,,1.571626856,4.311899322,7.052171788,
2606,0,,399,164,0,0,0,0,-1,,,,,,,,,,,,,4.352413126,3.739255619,1.950041909,
2607,13,,54,274,1,1,0,1,-1,26,5,10,1,13,18,14,4,1,2,0,0,1.190516146,8.194719472,20.83403256,6.395403705
2608,6,,271,379,3,2,2,2,-1,,,,,,,,,,,,,2.689878622,3.491766966,2.842135903,
2609,15,,248,224,1,0,0,0,-1,15,14,3,2,18,12,7,6,2,2,0,0,2.53636463,3.445818083,3.071931663,-0.581289784
2610,3,,46,144,2,3,2,0,-1,,,,,,,,,,,,,2.109570957,3.731552401,3.731552401,
2611,11,,109,85,1,1,0,1,-1,16,3,7,1,15,11,13,2,1,1,1,0,2.03641391,3.665545039,4.062894094,0.03957043
2612,7,,290,254,1,0,0,0,-1,13,11,6,6,13,15,2,8,2,3,0,0,3.272845061,3.513053873,2.382070717,-0.613346965
2613,13,,176,209,2,1,1,0,-1,10,13,5,5,10,16,5,3,2,3,0,0,3.035332945,3.428615287,2.571461465,-0.3442247
2614,4,,299,9,2,0,1,0,-1,,,,,,,,,,,,,1.491720235,4.803339157,7.6077732,
2615,11,,161,360,1,1,1,0,-1,9,9,4,4,12,9,4,3,1,2,0,1,2.184442949,3.586550516,3.657671914,0.372186804
2616,11,,128,51,1,0,1,0,-1,14,5,3,2,12,18,12,5,0,2,0,0,1.955122044,3.748161432,4.31545073,-0.235804
2617,15,,453,343,1,1,0,1,-1,13,23,6,9,10,21,4,7,4,2,1,0,1.860303004,3.710550316,4.927289037,-0.550520259
2618,10,,318,482,2,1,1,0,4,16,12,10,6,7,4,7,3,3,1,0,0,2.237265175,3.577608726,3.527219871,0.717721905
2619,12,,279,38,0,1,0,1,-1,18,12,4,2,22,16,15,3,3,3,0,0,2.50560854,3.497829522,3.076887288,-1.48121185
2620,10,,432,158,1,1,0,1,14,14,9,8,5,11,13,4,8,1,0,0,0,3.20360036,3.32449094,2.518553742,-0.517710365
2621,11,,492,82,4,1,4,1,-1,8,10,6,5,6,9,4,5,0,0,0,0,1.986091466,3.666630399,4.277735466,0.675054868
2622,8,,327,191,2,2,0,1,-1,,,,,,,,,,,,,2.257186444,3.320572057,3.761977406,
2623,12,,406,278,0,2,0,0,-1,15,9,2,2,14,14,10,7,1,4,1,0,2.169368585,3.589318932,3.697787361,0.140276955
2624,7,,52,409,0,1,0,1,-1,20,7,13,6,11,17,8,1,2,3,0,0,2.58412809,3.53670864,2.938812337,-0.784888106
2625,12,,198,414,0,0,0,0,-1,10,15,4,3,27,5,9,4,3,3,0,0,2.484443491,3.378843147,3.20990099,-1.218682766
2626,12,,189,332,1,1,0,0,-1,8,7,2,3,12,17,5,3,4,4,0,1,1.951132613,3.522044512,4.682718272,0.562981356
2627,7,,66,65,2,0,1,0,-1,13,7,7,3,13,17,8,6,0,1,0,0,2.120136692,3.735478934,3.695095378,-0.58805477
2628,7,,70,104,2,0,0,0,-1,16,8,11,4,10,9,3,8,1,2,0,0,1.962460701,3.773962887,4.246966235,0.720271564
2629,7,,80,319,0,0,0,0,-1,7,2,0,0,7,18,6,3,1,2,0,0,1.971208959,3.68969882,4.316442182,0.903111347
2630,10,,369,181,2,1,0,0,3,19,6,9,3,10,14,3,3,1,2,0,0,2.496256254,3.54468388,3.055417654,0.098610336
2631,16,,324,35,2,0,1,0,-1,,,,,,,,,,,,,3.558750161,3.061718015,2.485160727,
2632,13,,259,207,3,0,2,0,-1,18,16,6,4,10,14,6,7,1,2,0,0,1.663489711,4.183928667,5.887745401,0.827892104
2633,13,,484,146,0,2,0,2,-1,7,18,3,6,23,15,3,7,2,1,1,0,2.141292793,3.764691515,3.605339493,-1.725647086
2634,7,,81,132,0,2,0,2,-1,12,11,7,7,8,8,4,6,1,2,0,0,2.97200695,3.616781339,2.518649958,0.101231147
2635,11,,192,171,2,2,1,2,-1,8,4,4,2,13,14,8,5,2,1,0,0,1.931791034,3.752906541,4.42702112,0.115277962
2636,3,,370,76,1,0,1,0,-1,,,,,,,,,,,,,1.425323782,5.203241648,8.604582491,
2637,4,,142,208,1,1,1,1,-1,,,,,,,,,,,,,1.596921639,4.56840874,6.064259389,
2638,13,,200,42,1,1,0,1,-1,12,7,7,5,18,25,4,3,0,4,1,1,2.469334082,3.336120739,3.275647252,-1.561213956
2639,16,,238,347,0,2,0,1,-1,,,,,,,,,,,,,2.66113376,3.08449595,3.225616679,
2640,11,,297,337,1,1,0,0,-1,7,18,7,10,16,4,5,4,0,0,0,0,2.489774618,3.566983229,3.048703614,-1.353324928
2641,2,,202,457,0,0,0,0,-1,,,,,,,,,,,,,1.660344825,4.337021937,5.645172406,
2642,11,,416,74,2,2,0,1,-1,18,10,7,5,12,7,9,4,1,1,0,0,2.323452684,3.57609674,3.333649503,-0.159676211
2643,2,,313,339,1,1,0,1,-1,,,,,,,,,,,,,7.726686041,4.988883901,1.47030115,
2644,2,,390,305,0,0,0,0,-1,,,,,,,,,,,,,2.077003379,3.809528149,3.75886953,
2645,2,,494,3,1,2,0,2,-1,,,,,,,,,,,,,3.414416595,3.583152299,2.282894817,
2646,3,,175,29,1,1,0,0,-1,,,,,,,,,,,,,2.370468543,3.859609038,3.039062235,
2647,3,,429,17,1,0,0,0,-1,,,,,,,,,,,,,1.903397748,4.081617631,4.173225009,
2648,4,,351,374,3,2,2,1,-1,,,,,,,,,,,,,1.579702505,4.316511939,6.882270785,
2649,3,,433,20,3,2,1,0,-1,,,,,,,,,,,,,4.806718296,4.045654565,1.802519361,
2650,8,,306,419,1,1,1,0,-1,,,,,,,,,,,,,3.096152181,3.493355915,2.495254225,
2651,13,,277,435,3,1,0,0,-1,16,7,10,2,16,17,4,5,3,2,0,0,2.311130023,3.557130558,3.376259512,-0.502404996
2652,11,,443,317,1,1,0,0,-1,13,13,7,6,4,9,3,8,0,3,0,0,2.438487513,3.515486164,3.170033766,0.841678488
2653,7,,64,127,2,2,0,1,-1,14,5,4,1,9,11,3,7,2,1,0,0,2.89357345,3.498501697,2.641520014,0.740638602
2654,13,,403,178,1,3,1,2,-1,16,15,4,5,17,12,11,6,1,0,1,1,1.708670867,4.100810081,5.528052805,-0.198919892
2655,8,,58,283,4,1,1,1,-1,,,,,,,,,,,,,1.266597992,6.138914461,17.36464989,
2656,4,,165,121,2,0,2,0,-1,,,,,,,,,,,,,2.034815059,3.733885633,3.988237516,
2657,14,,342,402,1,3,0,2,-1,,,,,,,,,,,,,3.098881317,3.139656071,2.711521152,
2658,7,,222,220,2,0,1,0,-1,16,5,10,0,7,14,8,2,2,1,0,0,1.803113102,3.966848823,4.918491849,1.324647848
2659,1,,217,300,2,3,1,0,-1,9,12,5,5,10,6,1,12,2,1,1,0,2.89843643,3.352895104,2.726752042,0.607099012
2660,1,,393,140,1,1,0,1,-1,12,9,7,4,10,10,9,2,2,2,0,0,2.026202075,3.626901715,4.153714254,0.374425445
2661,1,,424,211,2,2,1,2,-1,8,10,6,4,15,10,6,2,2,4,0,0,2.826818396,3.319751141,2.816758544,-0.268590091
2662,10,,281,436,3,1,2,0,0,15,13,6,10,13,10,9,9,0,0,0,0,1.22220928,7.513581638,17.03078505,3.999858645
2663,0,,216,177,2,1,0,0,-1,,,,,,,,,,,,,1.391659992,5.058734862,10.66600724,
2664,7,,94,356,1,2,0,1,-1,17,15,7,11,9,17,13,7,4,4,0,0,1.405154801,5.307239357,9.098124612,1.067860092
2665,5,,147,184,0,0,0,0,-1,,,,,,,,,,,,,2.515352862,3.296329355,3.235474044,
2666,5,,185,60,1,1,1,1,-1,,,,,,,,,,,,,3.194139124,3.623351568,2.375640973,
2667,5,,286,13,2,1,2,1,-1,,,,,,,,,,,,,2.08129017,3.492506432,4.111817166,
2668,1,,141,225,4,4,3,2,-1,3,5,2,5,6,7,4,7,3,2,0,0,2.243167214,3.643877962,3.451026483,1.031014232
2669,9,,320,77,1,2,1,1,-1,8,16,5,11,19,11,5,10,3,3,0,0,2.750436808,3.425452435,2.820960829,-1.876489039
2670,9,,260,404,1,3,0,0,-1,9,9,2,6,12,13,0,1,3,2,0,0,2.232447604,3.513852506,3.603951289,-0.276222915
2671,9,,134,120,1,4,0,2,-1,9,12,4,5,14,10,1,5,2,1,0,0,2.473609493,3.404968533,3.204676267,-0.367044971
2672,9,,326,438,0,2,0,2,-1,5,17,3,10,12,14,4,6,0,1,0,0,3.586181536,3.40736916,2.284824801,-1.494165693
2673,0,,223,426,0,0,0,0,-1,,,,,,,,,,,,,2.676222014,3.388524451,2.930615742,
2674,9,,408,448,0,0,0,0,-1,5,10,3,3,9,13,2,4,0,1,0,0,1.996250682,3.577038025,4.357298444,0.496428775
2675,9,,366,367,0,0,0,0,-1,8,11,4,5,10,17,7,8,2,4,0,0,2.940828019,3.547184312,2.577014244,-0.285696006
2676,8,,55,387,3,1,2,0,-1,,,,,,,,,,,,,3.149583144,3.312142274,2.560306298,
2677,9,,430,122,1,2,0,0,-1,7,11,4,8,9,7,6,6,0,1,0,0,2.778697163,3.526419309,2.728175396,-0.34119727
2678,9,,474,491,2,2,1,0,-1,12,6,7,5,12,14,5,1,1,3,0,0,2.327875579,3.734722124,3.198298621,-0.400480314
2679,9,,291,210,1,0,1,0,-1,17,5,10,4,9,8,10,1,0,3,0,0,1.417172357,4.990471228,9.616526706,2.652383312
2680,9,,410,95,2,1,1,1,-1,10,12,5,3,11,11,0,3,1,1,0,0,2.401755603,3.622816225,3.14851995,0.220136922
2681,6,,304,204,0,1,0,0,-1,,,,,,,,,,,,,2.128129,3.429212607,4.024281854,
2682,7,,252,226,2,0,1,0,-1,9,6,5,3,7,11,5,5,1,0,0,0,2.232576199,3.795379538,3.348864298,0.553158257
2683,7,,288,485,2,0,0,0,-1,7,7,2,2,7,4,2,8,1,0,0,0,1.99281115,3.79630524,4.085262857,1.574099406
2684,1,,5,239,0,2,0,1,-1,11,5,2,2,14,16,6,2,2,3,1,0,2.034815059,3.733885633,3.988237516,0.094577172
2685,16,,346,328,1,2,1,1,-1,,,,,,,,,,,,,9.750412541,4.880289906,1.423417889,
2686,9,,73,115,1,0,1,0,-1,17,9,9,6,8,11,11,4,0,2,0,0,1.550790793,4.459790517,7.095121277,1.161232433
2687,11,,2,394,0,1,0,0,-1,13,15,7,9,14,9,9,7,2,4,0,0,3.83137364,3.630251664,2.111780746,-0.822182784
2688,14,,469,422,1,1,1,0,-1,,,,,,,,,,,,,3.496123301,3.232647342,2.411818393,
2689,14,,368,465,0,0,0,0,-1,,,,,,,,,,,,,4.425683989,3.430920156,2.03013027,
2690,9,,125,86,1,0,0,0,-1,12,12,6,4,3,10,2,7,0,1,0,0,2.226527001,3.643407819,3.49159916,1.116126698
2691,10,,264,36,1,3,0,2,16,26,9,17,6,4,11,7,2,1,2,0,0,1.402469532,5.13904907,9.767198524,2.847875945
2692,14,,293,126,3,0,1,0,-1,,,,,,,,,,,,,2.162448641,3.376275944,3.978089481,
2693,7,,83,476,1,1,1,1,-1,10,9,5,5,10,13,7,5,1,2,0,0,2.475473266,3.607118187,3.041295726,-0.241646609
2694,14,,149,466,2,0,0,0,-1,,,,,,,,,,,,,1.978984105,3.513706473,4.543585956,
2695,14,,230,101,2,2,0,0,-1,,,,,,,,,,,,,1.817242164,3.674867487,5.330577014,
2696,6,,221,117,1,3,1,1,-1,,,,,,,,,,,,,2.624741595,3.306360536,3.062198528,
2697,11,,108,363,1,1,0,0,-1,13,10,6,4,9,16,8,7,0,2,0,0,2.634908521,3.445649605,2.938936428,-0.283598784
2698,10,,310,280,1,3,0,2,9,17,16,8,10,9,16,12,7,3,2,0,0,5.529241062,4.041372558,1.719091312,-0.756455387
2699,6,,194,467,2,0,0,0,-1,,,,,,,,,,,,,2.678217822,3.246324632,3.043429343,
2700,11,,7,487,0,2,0,2,-1,14,12,6,6,10,12,7,1,3,3,0,1,2.474374178,3.625715633,3.029845933,0.03235143
2701,6,,18,49,1,1,1,0,-1,,,,,,,,,,,,,2.340389211,3.52578115,3.343413159,
2702,14,,50,321,1,3,0,0,-1,,,,,,,,,,,,,2.316857168,3.200921088,3.759812071,
2703,11,,19,389,4,2,3,1,-1,10,5,7,3,10,6,6,5,3,1,1,0,2.571901192,3.580489895,2.924907238,0.795874035
2704,13,,218,136,1,3,1,1,-1,9,17,1,9,19,18,1,4,1,0,0,0,7.443901084,4.605293471,1.518555821,-1.439223919
2705,12,,48,40,4,1,2,1,-1,11,8,6,1,15,16,9,5,1,1,0,0,1.333613754,6.1366287,10.28787753,2.291925318
2706,13,,478,323,1,1,0,0,-1,26,9,7,5,15,19,9,1,1,4,0,0,1.915626345,3.83125269,4.405940594,-0.827658853
2707,12,,458,461,0,1,0,0,-1,8,8,2,2,17,18,4,4,2,5,0,0,1.490759076,4.8348943,7.554522344,1.104767098
2708,12,,378,155,2,2,1,1,-1,29,12,10,3,10,14,11,7,2,4,0,0,1.123271327,12.43621826,25.42404298,9.872567179
2709,15,,110,392,1,0,0,0,-1,9,14,5,2,10,7,5,8,1,2,0,0,3.744912445,4.044505441,2.017259504,0.911271387
2710,6,,380,245,0,0,0,0,-1,,,,,,,,,,,,,2.610744604,3.273628977,3.110457439,
2711,5,,182,168,2,1,2,1,-1,,,,,,,,,,,,,2.122519944,3.547640478,3.891286565,
2712,15,,231,37,3,0,3,0,-1,30,6,12,2,9,9,7,8,0,0,0,1,1.297023916,5.886493159,14.46680522,4.831294962
2713,15,,97,398,3,1,0,1,-1,18,8,4,2,15,14,5,1,3,2,0,0,1.868994059,3.558084947,5.157224249,0.241915945
2714,15,,170,411,4,1,3,0,-1,16,12,5,4,15,18,7,4,2,4,0,1,1.494155709,4.375044166,8.916105634,1.336161431
2715,15,,187,442,1,1,1,1,-1,15,12,6,3,18,15,8,7,3,3,0,0,2.526545344,3.271423255,3.241225502,-0.819867752
2716,15,,289,355,4,1,1,0,-1,15,12,8,5,13,13,9,5,2,2,0,0,1.238304363,6.906315393,17.3463286,4.812910478
2717,15,,309,69,2,3,0,1,-1,25,11,9,4,13,16,8,5,2,3,0,0,1.403972306,4.908852811,10.63584776,2.116975924
2718,15,,350,91,4,1,1,1,-1,14,6,8,5,15,15,3,6,4,6,0,0,2.061767141,3.489918039,4.193936087,-0.006616501
2719,5,,87,447,2,1,0,1,-1,,,,,,,,,,,,,2.999073645,3.456559455,2.58225324,
2720,12,,493,258,0,1,0,1,-1,12,10,2,3,15,22,2,3,4,4,0,1,2.056119477,3.580656846,4.092179253,-0.243055526
2721,5,,234,412,1,0,1,0,-1,,,,,,,,,,,,,2.611781427,3.417760851,2.989265461,
2722,2,,470,472,2,2,1,0,-1,,,,,,,,,,,,,1.565724646,4.565855097,6.565942064,
2723,5,,330,26,1,1,0,0,-1,,,,,,,,,,,,,2.630596393,3.351725134,3.016552621,
2724,2,,483,12,2,4,2,2,-1,,,,,,,,,,,,,12.71362159,6.621254125,1.281533057,
2725,2,,456,212,3,1,0,0,-1,,,,,,,,,,,,,1.894960173,4.043257267,4.256060281,
2726,6,,322,361,0,1,0,1,-1,,,,,,,,,,,,,2.273833941,3.334956446,3.698769877,
2727,16,,30,488,0,0,0,0,-1,,,,,,,,,,,,,2.422637425,3.116255609,3.618877481,
2728,8,,417,156,3,0,1,0,-1,,,,,,,,,,,,,1.497362596,4.472122952,8.435142621,
2729,6,,148,21,1,0,0,0,-1,,,,,,,,,,,,,2.253035184,3.405039599,3.670102562,
2730,16,,1,41,1,1,0,0,-1,,,,,,,,,,,,,3.437482585,3.154395784,2.487119753,
2731,0,,303,137,1,1,0,0,-1,,,,,,,,,,,,,1.872159552,3.703839979,4.857495054,
2732,8,,298,6,2,2,2,1,-1,,,,,,,,,,,,,2.46472818,3.299717727,3.319837957,
2733,0,,68,341,4,0,2,0,-1,,,,,,,,,,,,,2.477294124,3.468211773,3.144646826,
2734,0,,138,382,4,2,0,2,-1,,,,,,,,,,,,,1.946949635,3.567708756,4.627827929,
2735,8,,340,205,2,1,1,0,-1,,,,,,,,,,,,,2.226865568,3.471885863,3.664206071,
2736,16,,257,359,1,0,1,0,-1,,,,,,,,,,,,,1.908275033,3.377748856,5.26561453,
2737,6,,292,215,3,2,3,0,-1,,,,,,,,,,,,,2.222790083,3.30359627,3.884784503,
2738,16,,464,344,3,0,2,0,-1,,,,,,,,,,,,,6.035684654,3.607304017,1.763346936,
2739,6,,401,395,0,1,0,1,-1,,,,,,,,,,,,,2.534122437,3.365314596,3.142311822,
2740,10,,444,437,1,0,0,0,6,24,4,16,0,12,8,9,3,2,3,0,0,1.666428662,4.201420142,5.817350966,1.704114584
2741,10,,479,480,0,0,0,0,1,19,10,10,2,12,9,8,2,3,3,0,0,2.053607758,3.656423569,4.007039528,0.704312751
2742,2,,169,130,3,2,2,1,-1,,,,,,,,,,,,,1.376663982,5.567391104,9.616402817,
2743,6,,418,489,3,0,0,0,-1,,,,,,,,,,,,,1.83248305,3.624911826,5.307191348,
2744,0,,75,455,4,3,2,2,-1,,,,,,,,,,,,,1.776419724,3.819302406,5.39834216,
2745,5,,237,236,1,0,0,0,-1,,,,,,,,,,,,,2.193924013,3.500074123,3.724568674,
2746,14,,383,111,0,1,0,0,-1,,,,,,,,,,,,,2.471028353,3.254029107,3.355717516,
2747,14,,34,78,2,0,0,0,-1,,,,,,,,,,,,,2.861950208,3.164268892,2.902259366,
2748,16,,190,338,1,3,0,2,-1,,,,,,,,,,,,,4.0334722,3.090977439,2.280229259,
2749,12,,98,61,0,1,0,0,-1,12,11,2,5,8,7,4,3,2,2,0,0,2.10650642,3.550967965,3.9421763,0.771217767
2750,10,,377,33,2,5,0,3,12,7,25,5,17,8,4,3,7,1,1,0,0,5.546843504,4.175260383,1.694308561,-0.812814671
2751,12,,242,460,0,0,0,0,-1,18,9,3,4,9,6,10,0,2,0,0,0,2.393186687,3.438948937,3.318284062,0.282322215
2752,7,,80,290,2,2,0,1,-1,9,6,2,4,7,15,9,3,1,4,0,0,2.126761206,3.554729445,3.868679908,0.434530253
2753,3,,17,175,2,3,2,2,-1,,,,,,,,,,,,,2.99480004,3.870829984,2.393802753,
2754,3,,144,433,0,1,0,1,-1,,,,,,,,,,,,,1.684626395,4.370119059,5.33134706,
2755,12,,155,242,2,0,1,0,-1,9,16,5,4,11,12,3,11,2,2,0,0,1.892324409,3.764729614,4.631215001,0.586269443
2756,12,,414,406,2,1,1,0,-1,12,14,4,4,10,20,3,6,2,3,0,1,2.47523827,3.475436591,3.142037151,-0.109667805
2757,6,,489,467,0,0,0,0,-1,,,,,,,,,,,,,3.693422914,3.418705507,2.23843813,
2758,12,,461,258,3,0,0,0,-1,18,9,7,3,20,17,3,5,3,4,0,0,2.415850134,3.432520399,3.281529766,-0.953558415
2759,2,,3,451,0,3,0,0,-1,,,,,,,,,,,,,2.918396149,3.668261826,2.53332999,
2760,11,,51,85,3,2,1,1,-1,5,12,3,5,19,15,5,8,2,4,0,0,2.865501496,3.487549863,2.671748726,-1.168334192
2761,11,,389,108,4,1,2,0,-1,22,14,15,8,13,13,5,6,1,3,0,0,2.623719044,3.572294391,2.865908494,-0.956013864
2762,7,,132,222,1,2,1,1,-1,15,3,8,2,12,12,9,3,0,3,0,0,2.890648637,3.418939595,2.691293559,-0.023959261
2763,12,,458,189,4,2,3,1,-1,20,16,8,6,12,17,8,7,3,4,0,0,1.744699857,3.912968465,5.516478738,0.115517133
2764,12,,40,98,1,0,0,0,-1,12,5,3,0,13,12,6,4,2,4,1,0,1.341119141,5.754802284,11.03921203,3.752451733
2765,1,,425,300,2,1,2,0,-1,17,18,10,12,3,4,8,14,1,0,0,0,3.435162885,3.465473146,2.323786658,-0.031365115
2766,15,,355,97,2,1,1,1,-1,11,19,3,4,13,18,5,7,1,2,0,0,3.313800768,3.313800768,2.460246025,-0.801387282
2767,6,,379,148,0,1,0,0,-1,,,,,,,,,,,,,2.902695732,3.598133251,2.580173984,
2768,6,,21,18,0,1,0,1,-1,,,,,,,,,,,,,2.048601806,3.539415991,4.178336356,
2769,7,,66,485,1,2,0,1,-1,24,5,15,2,8,12,6,3,2,1,0,0,2.083299985,3.710258069,3.839224259,0.731676315
2770,11,,416,109,3,0,0,0,-1,17,8,10,3,8,8,6,4,0,0,0,0,2.259621587,3.484838625,3.565180726,0.542422049
2771,5,,13,330,0,0,0,0,-1,,,,,,,,,,,,,3.2502946,3.280483095,2.515707895,
2772,9,,438,448,5,0,4,0,-1,17,6,13,3,10,8,6,4,0,0,0,0,1.98011458,3.543897376,4.488259714,0.55693329
2773,9,,86,410,2,2,1,1,-1,9,11,4,8,9,7,12,7,1,0,0,0,2.416055371,3.442878903,3.271741648,-0.484092404
2774,5,,60,237,3,1,2,0,-1,,,,,,,,,,,,,1.736694394,4.015478368,5.400818406,
2775,15,,91,231,1,3,1,0,-1,5,30,2,10,23,15,1,6,4,2,1,0,9.708730307,4.754686198,1.435376965,-0.723378547
2776,12,,61,279,1,2,1,1,-1,17,3,7,2,17,17,9,1,3,4,0,0,1.800056887,3.870122306,5.100161179,-0.082776061
2777,12,,278,378,3,2,0,0,-1,11,18,6,5,9,12,6,7,1,4,0,0,6.016536055,4.38204376,1.624464735,0.837297462
2778,12,,332,198,1,2,1,1,-1,11,12,4,4,11,7,9,7,2,3,0,0,2.006401164,3.471074013,4.474274595,0.719497969
2779,12,,460,48,1,3,0,1,-1,5,11,2,5,15,4,2,4,4,1,0,0,13.89902033,6.899870808,1.260839702,3.170005214
2780,7,,64,83,2,2,1,0,-1,10,10,7,3,8,7,10,2,4,2,0,0,2.476261593,3.618374082,3.032157052,0.834496185
2781,7,,252,288,2,1,1,1,-1,9,14,7,5,8,11,1,9,1,1,0,0,2.749495462,3.522163895,2.759530117,0.236707636
2782,7,,226,81,1,1,1,1,-1,13,15,6,10,9,9,8,4,0,0,0,0,1.927022448,3.793825444,4.396019959,-0.596553307
2783,12,,38,493,0,2,0,2,-1,12,13,3,4,8,19,7,3,1,3,0,0,1.884164295,3.80863157,4.614691161,0.227785365
2784,7,,254,94,0,1,0,1,-1,18,4,13,3,7,14,6,3,0,3,0,0,2.025392598,3.754386279,4.001385376,0.678334835
2785,7,,290,52,1,2,0,1,-1,12,15,9,7,15,14,8,2,2,4,1,0,1.768797936,3.871140625,5.367038308,-0.228374521
2786,7,,409,104,2,0,1,0,-1,13,3,8,2,10,4,3,3,1,1,0,0,2.573211481,3.384762794,3.068059842,0.893624141
2787,7,,127,220,1,1,1,0,-1,4,5,1,4,10,13,4,8,0,3,1,1,1.762842257,3.888326349,5.389260614,1.146172883
2788,7,,356,70,5,4,2,1,-1,19,12,12,10,9,13,9,11,0,4,0,0,3.594889876,3.614861486,2.196877146,-0.779819644
2789,15,,411,309,0,2,0,0,-1,2,11,0,5,12,14,2,7,1,0,1,0,4.429230423,3.519388508,1.999652561,-0.33744811
2790,6,,215,322,1,3,1,3,-1,,,,,,,,,,,,,2.417384596,3.323903819,3.384338434,
2791,15,,37,453,1,1,1,1,-1,13,7,5,3,16,15,4,2,2,4,0,0,2.257579377,3.401419594,3.662295433,-0.373958457
2792,15,,398,248,0,1,0,1,-1,11,9,2,1,12,22,7,3,2,3,0,0,3.318127338,3.238412567,2.501050937,-0.444803079
2793,15,,392,289,4,2,3,0,-1,13,20,7,10,15,19,4,8,2,3,1,0,2.457082443,3.89201859,2.889528953,-1.654071072
2794,15,,343,170,0,3,0,0,-1,7,18,1,10,14,15,2,10,3,4,0,0,3.264471025,3.304525885,2.493414986,-1.229202153
2795,15,,224,187,1,1,0,0,-1,15,8,4,2,11,19,7,2,2,2,0,0,1.385508551,5.301076195,10.03991704,2.254041807
2796,3,,20,175,2,1,2,1,-1,,,,,,,,,,,,,1.941628024,4.01540874,4.066236699,
2797,3,,144,429,3,2,2,0,-1,,,,,,,,,,,,,2.291102573,3.737042863,3.268639671,
2798,15,,69,350,1,2,0,0,-1,12,16,4,8,10,25,7,3,2,4,0,0,2.324244262,3.385312294,3.516682622,-1.350365766
2799,11,,317,19,2,0,0,0,-1,9,12,8,4,14,10,7,4,0,1,0,0,2.322950669,3.555124501,3.353128791,-0.462372581
2800,11,,7,360,1,1,0,1,-1,16,11,8,6,5,8,11,6,1,2,1,0,2.858540874,3.377350784,2.746640698,0.550491125
2801,1,,5,424,2,0,0,0,-1,19,4,10,1,7,13,9,7,0,0,0,0,2.341676577,3.400521638,3.461608853,0.533820168
2802,6,,245,292,2,0,1,0,-1,,,,,,,,,,,,,1.800080008,3.640611252,5.562044969,
2803,10,,280,377,1,0,0,0,6,17,6,10,1,11,15,12,3,2,3,0,0,1.165429287,9.602340454,20.91796157,7.504340784
2804,2,,212,470,2,1,1,1,-1,,,,,,,,,,,,,2.906337693,3.748173438,2.505463528,
2805,10,,480,158,1,2,1,0,12,6,15,5,8,12,8,3,5,1,0,1,1,3.127928177,3.287313053,2.590004223,-0.432031943
